session,conf,label,edge_id,move_name,basis,links_to_extracted,links_to_name,from_idx,from_speaker,from_timestamp,from_chunk,to_idx,to_speaker,to_timestamp,to_chunk,is_self_link,is_cross_chunk,from_evidence,from_explanation,to_evidence
2021_04_23_MND_S15,2021MND,MND_S15,19,combines_ideas,on_table_idea,False,,118,Lisa Ryno,03:25-04:26,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk5.json,80,Abhishek Shrivastava,09:42-09:57,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk2.json,False,True,how would you interface that with one of these organoid models,She attempts to combine her knowledge of bacterial states with the previously discussed organoid models.,changes in oxygen are definitely one type of stress
2021_04_23_MND_S15,2021MND,MND_S15,20,extends_existing_idea,named_speaker,True,Lisa Ryno,119,Abhishek Shrivastava,04:26-05:41,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk5.json,118,Lisa Ryno,03:25-04:26,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk5.json,False,False,"what if the more prominent phyla was not Bacteroidetes, what if it was Proteobacteria... that could easily be genetically modified",He builds on Lisa's point by discussing the genetic tractability of different bacterial phyla in the gut.,how would you interface that with one of these organoid models
2021_04_23_MND_S15,2021MND,MND_S15,21,synthesizes_contributions,on_table_idea,False,,120,Chris Whidbey,05:41-07:06,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk5.json,109,Xin Qi,02:58-04:20,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk4.json,False,True,an organoid type model might be one good way to kind of balance the ability to get reductionist but still have some physiological relevance,Chris synthesizes the need for genetic tractability with the need for physiological relevance by endorsing the organoid model.,stress is really depends on the model we study... if we study neurodegenerative disease... what the stress will be
2021_04_23_MND_S15,2021MND,MND_S15,22,raises_concern,on_table_idea,False,,121,Ali Keshavarzian,07:06-07:56,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk5.json,118,Lisa Ryno,03:25-04:26,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk5.json,False,False,"you guys be careful when you are talking about the gut organoid, these are 3Ds and they are closed",Ali points out a physical limitation of the organoid models being discussed.,how would you interface that with one of these organoid models
2021_04_23_MND_S15,2021MND,MND_S15,23,raises_concern,on_table_idea,False,,124,Carolina Tropini,08:33-10:00,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk5.json,118,Lisa Ryno,03:25-04:26,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk5.json,False,False,"one of the challenges with like say having organoids is actually replicating the physical environment, for example the oxygen tension",She adds another caveat regarding the physical limitations of using organoid models.,how would you interface that with one of these organoid models
2021_04_23_MND_S15,2021MND,MND_S15,24,synthesizes_contributions,on_table_idea,False,,125,Carolina Tropini,00:00-00:14,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk6.json,119,Abhishek Shrivastava,04:26-05:41,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk5.json,False,True,I think it's key to find the right model for the question that is asked.,Carolina summarizes the prior discussion about model selection into a core guiding principle.,"what if the more prominent phyla was not Bacteroidetes, what if it was Proteobacteria... that could easily be genetically modified"
2021_04_23_MND_S15,2021MND,MND_S15,25,extends_existing_idea,on_table_idea,False,,126,Stavroula Hatzios,00:15-01:37,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk6.json,119,Abhishek Shrivastava,04:26-05:41,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk5.json,False,True,in the absence of those we might have to think about more global interventions with small molecules,Stavroula builds on the discussion of genetic tools by proposing an alternative approach using small molecules.,"what if the more prominent phyla was not Bacteroidetes, what if it was Proteobacteria... that could easily be genetically modified"
2021_04_23_MND_S15,2021MND,MND_S15,26,extends_existing_idea,on_table_idea,False,,136,Ali Keshavarzian,05:53-06:47,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk6.json,110,Ali Keshavarzian,04:21-05:43,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk4.json,True,True,"you highlighted diseases, but it could be non-disease stress. That could be behavioral stress, it could be biological stress such as sleep deprivation",Expands the definition of host stress in the notes to include non-disease factors.,can we disrupt the signal or intercept the signal... that we dissociate host associated stress from the microbe associated stress
2021_04_23_MND_S15,2021MND,MND_S15,27,synthesizes_contributions,named_speaker,True,Ali Keshavarzian,138,Ying-Hui Chou,06:52-07:35,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk6.json,136,Ali Keshavarzian,05:53-06:47,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk6.json,False,False,"I feel like we can still model that relationship between stress and response just based on Ali's idea about resilience. Maybe at a certain point of time it will go back to normal. But for some larger stress, it will just break down. So I think if we are able to model something like that, that would be important too.",Connects the current discussion of modeling to Ali's earlier point about resilience.,"you highlighted diseases, but it could be non-disease stress. That could be behavioral stress, it could be biological stress such as sleep deprivation"
2021_04_23_MND_S15,2021MND,MND_S15,28,extends_existing_idea,on_table_idea,False,,138,Ying-Hui Chou,06:52-07:35,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk6.json,75,Ying-Hui Chou,08:01-08:04,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk2.json,True,True,"I feel like we can still model that relationship between stress and response just based on Ali's idea about resilience. Maybe at a certain point of time it will go back to normal. But for some larger stress, it will just break down. So I think if we are able to model something like that, that would be important too.",Proposes adding the temporal dynamics of resilience and breakdown to their modeling approach.,"Like traumatic brain injury, that could be a stress."
2021_04_23_MND_S15,2021MND,MND_S15,29,synthesizes_contributions,on_table_idea,False,,141,Ali Keshavarzian,08:09-09:03,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk6.json,110,Ali Keshavarzian,04:21-05:43,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk4.json,True,True,the thing is that is crystallized in my mind that microbial associated stress and secretome or signaling can render itself much easier to reductionist approach... While the host associated stress needs a more higher level modeling distinguishing these two I think is very very important.,Synthesizes the group's discussion into a clear distinction between how to model microbial vs. host stress.,can we disrupt the signal or intercept the signal... that we dissociate host associated stress from the microbe associated stress
2021_04_23_MND_S15,2021MND,MND_S15,30,extends_existing_idea,on_table_idea,False,,142,Aida Ebrahimi,09:04-10:00,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk6.json,75,Ying-Hui Chou,08:01-08:04,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk2.json,False,True,"when the host is under stress, we know a lot of biochemicals in our saliva for example, it is changing and we can measure them. Like when our cortisol level is changing",Extends the discussion of host stress by proposing specific measurable biochemical markers like cortisol.,"Like traumatic brain injury, that could be a stress."
2021_04_23_MND_S15,2021MND,MND_S15,31,extends_existing_idea,on_table_idea,False,,144,Wenjing Wang,00:11-00:33,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk7.json,138,Ying-Hui Chou,06:52-07:35,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk6.json,False,True,It's more the host induced stress. That's much more complicated because it's a two-way interaction.,Wenjing elaborates on the complexity of the host-microbiome interaction.,"I feel like we can still model that relationship between stress and response just based on Ali's idea about resilience. Maybe at a certain point of time it will go back to normal. But for some larger stress, it will just break down. So I think if we are able to model something like that, that would be important too."
2021_04_23_MND_S15,2021MND,MND_S15,32,critiques_or_challenges,named_speaker,True,Aida Ebrahimi,149,Ali Keshavarzian,01:13-01:20,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk7.json,142,Aida Ebrahimi,09:04-10:00,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk6.json,False,True,"The first point, Aida, was the microbial associated, not host derived.",Ali corrects a misunderstanding in the notes Aida took.,"when the host is under stress, we know a lot of biochemicals in our saliva for example, it is changing and we can measure them. Like when our cortisol level is changing"
2021_04_23_MND_S15,2021MND,MND_S15,33,synthesizes_contributions,named_speaker,True,Aida Ebrahimi,151,Ali Keshavarzian,01:36-01:50,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk7.json,142,Aida Ebrahimi,09:04-10:00,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk6.json,False,True,"And your point, Aida, is that how does that host stress impact microbial? And you mentioned a few examples that stress hormones...",Ali summarizes Aida's earlier point to ensure it is captured correctly.,"when the host is under stress, we know a lot of biochemicals in our saliva for example, it is changing and we can measure them. Like when our cortisol level is changing"
2021_04_23_MND_S15,2021MND,MND_S15,34,synthesizes_contributions,on_table_idea,False,,152,Aida Ebrahimi,01:51-02:16,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk7.json,118,Lisa Ryno,03:25-04:26,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk5.json,False,True,"And we also talked about gut motility, I remember. And we talked about the flow. It changes mechanical signals.",Aida summarizes another key point from their earlier discussion.,how would you interface that with one of these organoid models
2021_04_23_MND_S15,2021MND,MND_S15,35,returns_to_earlier_idea,on_table_idea,False,,155,Wenjing Wang,02:28-02:53,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk7.json,119,Abhishek Shrivastava,04:26-05:41,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk5.json,False,True,"So we kind of talk about there's a lack of genetic approach for these microbiome. I think that's, that's very important.",Wenjing brings back a previously discussed point about the lack of genetic tools.,"what if the more prominent phyla was not Bacteroidetes, what if it was Proteobacteria... that could easily be genetically modified"
2021_04_23_MND_S15,2021MND,MND_S15,36,raises_concern,on_table_idea,False,,164,Chris Whidbey,04:24-05:19,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk7.json,119,Abhishek Shrivastava,04:26-05:41,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk5.json,False,True,But that would also require some phage biology that I'm not sure how well that's understood in the gut.,Chris points out a significant knowledge gap that makes this approach difficult.,"what if the more prominent phyla was not Bacteroidetes, what if it was Proteobacteria... that could easily be genetically modified"
2021_04_23_MND_S15,2021MND,MND_S15,37,raises_concern,on_table_idea,False,,165,Abhishek Shrivastava,05:20-05:55,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk7.json,119,Abhishek Shrivastava,04:26-05:41,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk5.json,True,True,So we just don't know what sort of antibiotic resistance profiles certain bacteria have once we have to grow them in the lab,Abhishek highlights specific methodological hurdles related to antibiotic selection.,"what if the more prominent phyla was not Bacteroidetes, what if it was Proteobacteria... that could easily be genetically modified"
2021_06_11_SLU_S5,2021SLU,SLU_S5,0,extends_existing_idea,named_speaker,True,Maggie Osburn,30,Morgan Raven,09:38-10:00,botB2_2021_06_11_10_58_55_chunk1.json,27,Maggie Osburn,08:09-09:34,botB2_2021_06_11_10_58_55_chunk1.json,False,False,I mean even the Martian sulfur isotopes right it really drives home that you can get these really large fractionations,Morgan extends Maggie's idea by bringing in the example of Martian sulfur isotopes.,one of the biggest battles we fight is sort of the abiotic system mimicking the biological system in terms of the isotopic fractionations
2021_06_11_SLU_S5,2021SLU,SLU_S5,1,extends_existing_idea,on_table_idea,False,,31,Morgan Raven,00:00-00:34,botB2_2021_06_11_10_58_55_chunk2.json,27,Maggie Osburn,08:09-09:34,botB2_2021_06_11_10_58_55_chunk1.json,False,True,thinking about like suites of isotope signatures rather than absolute values,Morgan builds on the isotopic signature idea by suggesting a focus on suites of signatures rather than single values.,one of the biggest battles we fight is sort of the abiotic system mimicking the biological system in terms of the isotopic fractionations
2021_06_11_SLU_S5,2021SLU,SLU_S5,2,extends_existing_idea,on_table_idea,False,,32,Amanda Stockton,00:34-01:28,botB2_2021_06_11_10_58_55_chunk2.json,27,Maggie Osburn,08:09-09:34,botB2_2021_06_11_10_58_55_chunk1.json,False,True,connectivity and patterns of connectivity that leads to molecules and then perhaps to spatial distributions,Amanda extends the idea by introducing spatial distributions and patterns of connectivity.,one of the biggest battles we fight is sort of the abiotic system mimicking the biological system in terms of the isotopic fractionations
2021_06_11_SLU_S5,2021SLU,SLU_S5,3,extends_existing_idea,on_table_idea,False,,33,Andro Rios,01:28-02:18,botB2_2021_06_11_10_58_55_chunk2.json,27,Maggie Osburn,08:09-09:34,botB2_2021_06_11_10_58_55_chunk1.json,False,True,a continuity of precursor molecules so that you see that same isotopic signature in the same precursor compound,Andro adds the concept of tracking isotopic signatures through precursor and daughter compounds in a pathway.,one of the biggest battles we fight is sort of the abiotic system mimicking the biological system in terms of the isotopic fractionations
2021_06_11_SLU_S5,2021SLU,SLU_S5,4,synthesizes_contributions,on_table_idea,False,,34,Tori Hoeler,02:19-03:28,botB2_2021_06_11_10_58_55_chunk2.json,27,Maggie Osburn,08:09-09:34,botB2_2021_06_11_10_58_55_chunk1.json,False,True,some of that to me just to try to carry this forward gets to is kind of emblematic of a bigger issue how do you distinguish what's alive and what's on a trajectory to be alive,Tori connects the previous points about isotopes and pathways to a broader overarching theme.,one of the biggest battles we fight is sort of the abiotic system mimicking the biological system in terms of the isotopic fractionations
2021_06_11_SLU_S5,2021SLU,SLU_S5,5,synthesizes_contributions,named_speaker,True,Andro Rios,35,Amanda Stockton,03:29-04:18,botB2_2021_06_11_10_58_55_chunk2.json,33,Andro Rios,01:28-02:18,botB2_2021_06_11_10_58_55_chunk2.json,False,False,to kind of come back to what Andro was saying... we would expect to see more enrichment of lighter isotopes,Amanda integrates Andro's point about pathways with the kinetic fractionation concept.,a continuity of precursor molecules so that you see that same isotopic signature in the same precursor compound
2021_06_11_SLU_S5,2021SLU,SLU_S5,6,extends_existing_idea,on_table_idea,False,,36,Andro Rios,04:18-05:04,botB2_2021_06_11_10_58_55_chunk2.json,27,Maggie Osburn,08:09-09:34,botB2_2021_06_11_10_58_55_chunk1.json,False,True,there's going to be one particular precursor and so you could target that,He builds on the synthesis by suggesting a specific targeting approach.,one of the biggest battles we fight is sort of the abiotic system mimicking the biological system in terms of the isotopic fractionations
2021_06_11_SLU_S5,2021SLU,SLU_S5,7,synthesizes_contributions,on_table_idea,False,,37,Amanda Stockton,05:04-05:32,botB2_2021_06_11_10_58_55_chunk2.json,27,Maggie Osburn,08:09-09:34,botB2_2021_06_11_10_58_55_chunk1.json,False,True,coming back to that general model that many people expound of we're looking at the patterns,Amanda connects the specific precursor idea back to the broader pattern-recognition model.,one of the biggest battles we fight is sort of the abiotic system mimicking the biological system in terms of the isotopic fractionations
2021_06_11_SLU_S5,2021SLU,SLU_S5,8,extends_existing_idea,on_table_idea,False,,38,Andro Rios,05:32-05:46,botB2_2021_06_11_10_58_55_chunk2.json,27,Maggie Osburn,08:09-09:34,botB2_2021_06_11_10_58_55_chunk1.json,False,True,not just the pattern of select amino acids... but also the unique pathways that are producing them,Andro refines the pattern idea to include the pathways themselves.,one of the biggest battles we fight is sort of the abiotic system mimicking the biological system in terms of the isotopic fractionations
2021_06_11_SLU_S5,2021SLU,SLU_S5,9,extends_existing_idea,on_table_idea,False,,39,Maggie Osburn,05:46-07:55,botB2_2021_06_11_10_58_55_chunk2.json,27,Maggie Osburn,08:09-09:34,botB2_2021_06_11_10_58_55_chunk1.json,True,True,think about the discrimination of an abiotic system compared to the discrimination of a biological system while polymerizing amino acids,She applies her domain knowledge to propose comparing abiotic and biotic discrimination.,one of the biggest battles we fight is sort of the abiotic system mimicking the biological system in terms of the isotopic fractionations
2021_06_11_SLU_S5,2021SLU,SLU_S5,10,extends_existing_idea,named_speaker,True,Amanda Stockton,45,Jay Forsythe,00:28-01:34,botB2_2021_06_11_10_58_55_chunk3.json,44,Amanda Stockton,00:00-00:28,botB2_2021_06_11_10_58_55_chunk3.json,False,False,I can almost imagine something similar but just on a chemical level where you dope in different organics that are isotopically enriched and then do model prebiotic reactions,Jay builds on Amanda's idea by suggesting an experimental chemical analog to her literature-based correlation approach.,get like a massive database of everything that everyone has done in the literature so far and then we could start to correlate different formation environments with different amino acid structures
2021_06_11_SLU_S5,2021SLU,SLU_S5,11,redirects_idea,on_table_idea,False,,46,Amanda Stockton,01:34-02:51,botB2_2021_06_11_10_58_55_chunk3.json,44,Amanda Stockton,00:00-00:28,botB2_2021_06_11_10_58_55_chunk3.json,True,False,I guess I'm kind of relating it back to a project that one of my students has been working on... basically mining the meteorite literature,Amanda clarifies and slightly redirects the discussion back to her original intent of literature mining rather than experimental doping.,get like a massive database of everything that everyone has done in the literature so far and then we could start to correlate different formation environments with different amino acid structures
2021_06_11_SLU_S5,2021SLU,SLU_S5,12,connects_methods,named_speaker,True,Amanda Stockton,47,Andro Rios,02:51-03:28,botB2_2021_06_11_10_58_55_chunk3.json,46,Amanda Stockton,01:34-02:51,botB2_2021_06_11_10_58_55_chunk3.json,False,False,analogous to what Glavin and them are doing with the extent of aqueous alteration of the meteorites compared to enantiomeric enrichment,Andro connects Amanda's proposed approach to an existing methodological framework used by other researchers in the field.,I guess I'm kind of relating it back to a project that one of my students has been working on... basically mining the meteorite literature
2021_06_11_SLU_S5,2021SLU,SLU_S5,13,extends_existing_idea,on_table_idea,False,,48,Morgan Raven,03:30-04:50,botB2_2021_06_11_10_58_55_chunk3.json,27,Maggie Osburn,08:09-09:34,botB2_2021_06_11_10_58_55_chunk1.json,False,True,the offset in sulfur isotopes between those two can tell you something... creative utilization and reutilization of amino acids,She extends the isotopic discussion by introducing sulfur isotopes as a specific marker for biological recycling pathways.,one of the biggest battles we fight is sort of the abiotic system mimicking the biological system in terms of the isotopic fractionations
2021_06_11_SLU_S5,2021SLU,SLU_S5,14,synthesizes_contributions,named_speaker,True,Morgan Raven,49,Tori Hoeler,04:51-06:07,botB2_2021_06_11_10_58_55_chunk3.json,48,Morgan Raven,03:30-04:50,botB2_2021_06_11_10_58_55_chunk3.json,False,False,the extent of recycling of resources is actually a characteristic of a biological system that doesn't exist in abiotic systems,Tori synthesizes Morgan's point about recycling into a generalized principle for distinguishing life from non-life.,the offset in sulfur isotopes between those two can tell you something... creative utilization and reutilization of amino acids
2021_06_11_SLU_S5,2021SLU,SLU_S5,15,extends_existing_idea,on_table_idea,False,,50,Eliza Kempton,06:08-08:03,botB2_2021_06_11_10_58_55_chunk3.json,27,Maggie Osburn,08:09-09:34,botB2_2021_06_11_10_58_55_chunk1.json,False,True,thinking about trends over many objects... what would be the smoking gun of life if you could see a particular trend in many planets,She extends the idea of patterns by suggesting that the biosignature might be a statistical trend across many planets rather than a single observation.,one of the biggest battles we fight is sort of the abiotic system mimicking the biological system in terms of the isotopic fractionations
2021_06_11_SLU_S5,2021SLU,SLU_S5,16,returns_to_earlier_idea,named_speaker,True,Liz McCormack,51,Hilke Schlichting,08:04-09:11,botB2_2021_06_11_10_58_55_chunk3.json,20,Liz McCormack,05:09-06:02,botB2_2021_06_11_10_58_55_chunk1.json,False,True,that takes us a little bit back maybe to energy and entropy and information... is there something really quantitative we can say,She brings the conversation back to Liz's earlier idea about using energy and entropy as quantitative metrics.,looking at energy and entropy and you know kind of global signatures of of um of the way life uh changes the uh entropic character of environments
2021_06_11_SLU_S5,2021SLU,SLU_S5,17,extends_existing_idea,on_table_idea,False,,52,Maggie Osburn,09:11-10:00,botB2_2021_06_11_10_58_55_chunk3.json,27,Maggie Osburn,08:09-09:34,botB2_2021_06_11_10_58_55_chunk1.json,True,True,if you could measure two things that you expect had a relationship functionally with life... that could be a place to start,She extends the discussion by suggesting that measuring functionally related pairs of molecules could provide the necessary isotopic context.,one of the biggest battles we fight is sort of the abiotic system mimicking the biological system in terms of the isotopic fractionations
2021_06_11_SLU_S5,2021SLU,SLU_S5,18,extends_existing_idea,on_table_idea,False,,55,Eliza Kempton,00:57-01:30,botB2_2021_06_11_10_58_55_chunk4.json,27,Maggie Osburn,08:09-09:34,botB2_2021_06_11_10_58_55_chunk1.json,False,True,simulate if there was an input we could simulate it and see what the expected observable signature is,Eliza proposes a specific approach (simulation) to address the gap in knowing expected signatures.,one of the biggest battles we fight is sort of the abiotic system mimicking the biological system in terms of the isotopic fractionations
2021_06_11_SLU_S5,2021SLU,SLU_S5,19,extends_existing_idea,named_speaker,True,Morgan Raven,64,Eliza Kempton,03:16-04:00,botB2_2021_06_11_10_58_55_chunk4.json,62,Morgan Raven,02:52-03:06,botB2_2021_06_11_10_58_55_chunk4.json,False,False,but if those hazes are linked to a biosignature for example that's interesting.,"Builds on Morgan's idea by noting that despite being a nuisance, hazes could be valuable biosignatures.","particulate like cloud condensation nuclei, hazes... is there a hope of detecting something like that"
2021_06_11_SLU_S5,2021SLU,SLU_S5,20,extends_existing_idea,on_table_idea,False,,66,Morgan Raven,04:24-04:45,botB2_2021_06_11_10_58_55_chunk4.json,62,Morgan Raven,02:52-03:06,botB2_2021_06_11_10_58_55_chunk4.json,True,False,some of them might be like cloud condensation nuclei or something like that. Sulfate aerosols,Develops her idea further by specifying the types of sulfur hazes she is interested in.,"particulate like cloud condensation nuclei, hazes... is there a hope of detecting something like that"
2021_06_11_SLU_S5,2021SLU,SLU_S5,21,extends_existing_idea,nearest_prior,False,,67,Natasha Batalha,04:45-05:48,botB2_2021_06_11_10_58_55_chunk4.json,66,Morgan Raven,04:24-04:45,botB2_2021_06_11_10_58_55_chunk4.json,False,False,with web we can get further into the infrared and so maybe in transmission you would be able to see some other kinds of condensation,Extends the discussion by introducing how the James Webb Space Telescope could provide new capabilities for this idea.,some of them might be like cloud condensation nuclei or something like that. Sulfate aerosols
2021_06_11_SLU_S5,2021SLU,SLU_S5,22,synthesizes_contributions,nearest_prior,False,,68,Tori Hoeler,05:48-06:46,botB2_2021_06_11_10_58_55_chunk4.json,67,Natasha Batalha,04:45-05:48,botB2_2021_06_11_10_58_55_chunk4.json,False,False,fun dynamic that I see emerging here right which is on the observational side kind of looking at what's feasible... and then on the more in situ side developing the rationale,Tori explicitly synthesizes the two different disciplinary perspectives that have been interacting.,with web we can get further into the infrared and so maybe in transmission you would be able to see some other kinds of condensation
2021_06_11_SLU_S5,2021SLU,SLU_S5,23,combines_ideas,named_speaker,True,Morgan Raven,75,Andro Rios,07:57-08:32,botB2_2021_06_11_10_58_55_chunk4.json,73,Eliza Kempton,07:01-07:55,botB2_2021_06_11_10_58_55_chunk4.json,False,False,sulfur based volatiles I mean if they if Eliza and Natasha were able to use their telescope and see these a diversity of them across many different planets,Andro explicitly combines Morgan's sulfur idea with Eliza's statistical multi-planet idea.,observing many planets... are there trends that one could look for if if one had the option of observing 100 exoplanets
2021_06_11_SLU_S5,2021SLU,SLU_S5,24,extends_existing_idea,on_table_idea,False,,76,Morgan Raven,08:32-09:20,botB2_2021_06_11_10_58_55_chunk4.json,73,Eliza Kempton,07:01-07:55,botB2_2021_06_11_10_58_55_chunk4.json,False,False,if our assumption is life is rare and we're looking for an outlier and we see one thing that looks very very different from all the others then maybe that would be an approach,Morgan extends the statistical idea by framing it as an anomaly detection problem based on the assumption that life is rare.,observing many planets... are there trends that one could look for if if one had the option of observing 100 exoplanets
2021_06_11_SLU_S5,2021SLU,SLU_S5,25,synthesizes_contributions,on_table_idea,False,,77,Tori Hoeler,09:20-10:00,botB2_2021_06_11_10_58_55_chunk4.json,73,Eliza Kempton,07:01-07:55,botB2_2021_06_11_10_58_55_chunk4.json,False,False,take a statistical view of things... and I see it evolving in the direction that you guys are describing which is from the perspective of life detection also thinking in those same kinds of statistical terms because the individual features that you might be observing have relatively low information content compared to the kinds of organics that we were talking about,"Tori synthesizes the group's discussion, highlighting the shift toward a statistical framework for life detection.",observing many planets... are there trends that one could look for if if one had the option of observing 100 exoplanets
2021_06_11_SLU_S5,2021SLU,SLU_S5,26,extends_existing_idea,on_table_idea,False,,77,Tori Hoeler,09:20-10:00,botB2_2021_06_11_10_58_55_chunk4.json,73,Eliza Kempton,07:01-07:55,botB2_2021_06_11_10_58_55_chunk4.json,False,False,take a statistical view of things... and I see it evolving in the direction that you guys are describing which is from the perspective of life detection also thinking in those same kinds of statistical terms because the individual features that you might be observing have relatively low information content compared to the kinds of organics that we were talking about,Connects the statistical approach back to the earlier discussion about the low information content of simple molecules.,observing many planets... are there trends that one could look for if if one had the option of observing 100 exoplanets
2021_06_11_SLU_S5,2021SLU,SLU_S5,27,synthesizes_contributions,on_table_idea,False,,78,Tori Hoeler,00:00-00:55,botB2_2021_06_11_10_58_55_chunk5.json,73,Eliza Kempton,07:01-07:55,botB2_2021_06_11_10_58_55_chunk4.json,False,True,"I think it pushes things necessarily in the direction of a more statistical perspective, right? Looking for patterns in patterns adopting some of the statistical perspective that has necessarily emerged in the exoplanet field... brought to bear in an in situ context",Tori synthesizes the previous discussion by suggesting the group adopt the statistical perspective used in exoplanet science for in situ missions.,observing many planets... are there trends that one could look for if if one had the option of observing 100 exoplanets
2021_06_11_SLU_S5,2021SLU,SLU_S5,28,connects_methods,on_table_idea,False,,78,Tori Hoeler,00:00-00:55,botB2_2021_06_11_10_58_55_chunk5.json,62,Morgan Raven,02:52-03:06,botB2_2021_06_11_10_58_55_chunk4.json,False,True,"I think it pushes things necessarily in the direction of a more statistical perspective, right? Looking for patterns in patterns adopting some of the statistical perspective that has necessarily emerged in the exoplanet field... brought to bear in an in situ context",He explicitly connects the methodological approach of one field (exoplanets) to the context of another (in situ).,"particulate like cloud condensation nuclei, hazes... is there a hope of detecting something like that"
2021_06_11_SLU_S5,2021SLU,SLU_S5,29,extends_existing_idea,named_speaker,True,Tori Hoeler,79,Hilke Schlichting,00:55-01:51,botB2_2021_06_11_10_58_55_chunk5.json,78,Tori Hoeler,00:00-00:55,botB2_2021_06_11_10_58_55_chunk5.json,False,False,"by putting that together as a large sample for different stellar ages, we can try to, you know, check or probe this evolution of life",Hilke builds on Tori's suggestion of using statistics by proposing stellar age as a specific variable to track the evolution of biosignatures.,"I think it pushes things necessarily in the direction of a more statistical perspective, right? Looking for patterns in patterns adopting some of the statistical perspective that has necessarily emerged in the exoplanet field... brought to bear in an in situ context"
2021_06_11_SLU_S5,2021SLU,SLU_S5,30,connects_methods,on_table_idea,False,,80,Eliza Kempton,01:51-03:11,botB2_2021_06_11_10_58_55_chunk5.json,73,Eliza Kempton,07:01-07:55,botB2_2021_06_11_10_58_55_chunk4.json,True,True,I thought that that was that would be just great to bring to this problem,She explicitly suggests applying this planet formation statistical framework to the group's current problem of detecting life.,observing many planets... are there trends that one could look for if if one had the option of observing 100 exoplanets
2021_06_11_SLU_S5,2021SLU,SLU_S5,31,extends_existing_idea,named_speaker,True,Hilke Schlichting,83,Natasha Batalha,04:17-05:09,botB2_2021_06_11_10_58_55_chunk5.json,82,Hilke Schlichting,03:41-04:17,botB2_2021_06_11_10_58_55_chunk5.json,False,False,"thinking like zeroth order, you know, think of like a very simple gas like methane... if you observe 10 systems, is it there or is it not",She fleshes out Hilke's idea by providing a concrete example of how the zeroth-order observation would work.,just as a default and then we can compare that with observations and see whether that's true or not true
2021_06_11_SLU_S5,2021SLU,SLU_S5,32,redirects_idea,nearest_prior,True,Ziming Yang,87,Tori Hoeler,07:29-08:11,botB2_2021_06_11_10_58_55_chunk5.json,83,Natasha Batalha,04:17-05:09,botB2_2021_06_11_10_58_55_chunk5.json,False,False,I'm curious how you perceive that chemical information content as representing living versus non-living,Tori steers Ziming away from the telescope question and back to the core conceptual question of the meeting.,"thinking like zeroth order, you know, think of like a very simple gas like methane... if you observe 10 systems, is it there or is it not"
2021_06_11_SLU_S5,2021SLU,SLU_S5,33,raises_concern,on_table_idea,False,,90,Jay Forsythe,00:00-03:32,botB2_2021_06_11_10_58_55_chunk6.json,32,Amanda Stockton,00:34-01:28,botB2_2021_06_11_10_58_55_chunk2.json,False,True,I think it'll be really difficult to assign... when you have these really complex mixtures,He highlights the analytical challenge of dealing with complex organic mixtures in situ.,connectivity and patterns of connectivity that leads to molecules and then perhaps to spatial distributions
