chunk_id,conference_id,session_key,session_group,chunk_index,n_chunks_in_session,chunk_position,num_teams,num_funded_teams,has_teams,has_funded_teams,outcome_has_funded_teams,_json_loaded,gini_coefficient,dominant_speaker_flag,is_convergent,is_divergent,is_procedural,collective_engagement_score,cross_disciplinary_bridging,commitment_signal,screenshare_active,artifact_interaction,problem_specificity_level,decision_crystallization_level,ambition_level_ordinal,is_novel_combination,explicit_complementarity,skill_gap_identified,shared_vision_present,pronoun_shift_occurred,personal_disclosure,laughter_appreciative,laughter_shared_humor,laughter_tension_release,any_laughter,dissent_response_quality,dissent_was_present,dissent_response_exploratory,risk_acknowledgment_enthusiasm,funding_awareness,prior_relationship,meeting_structure_quality,num_Idea_Management,num_Information_Seeking,num_Knowledge_Sharing,num_Evaluation_Practices,num_Relational_Climate,num_Participation_Dynamics,num_Coordination_Decision,num_Integration_Practices,num_Idea_Ownership_Attribution,num_Future_Oriented_Language,num_Epistemic_Bridging,num_Pronoun_Framing,num_Complementarity_Articulation,num_Role_Anticipation,num_Broader_Significance,num_Idea_Novelty_Signal,mean_idea_quality_Idea_Management,pct_high_quality_Idea_Management,mean_idea_quality_Integration_Practices,pct_high_quality_Integration_Practices,mean_idea_quality_Knowledge_Sharing,pct_high_quality_Knowledge_Sharing,building_count,blocking_count,building_blocking_ratio,pct_building,num_future_oriented,num_named_next_steps,num_epistemic_bridging,num_idea_attribution,num_complementarity,num_role_anticipation,num_broader_significance,num_novelty_signals,num_scope_calibration,num_setback_explores,num_setback_defends,explore_vs_defend_ratio,num_joint_framing,num_individual_framing,pct_joint_framing,total_quality_score,mean_quality_score,pct_high_quality,num_collaborative_completions,num_elaborative_jumps,num_competitive_interruptions,interruption_quality_ratio,pct_turns_distraction,mean_distracted_count,mean_nod_rate,pct_turns_shared_affect,pct_turns_any_smile,pct_turns_audible_backchannel,mean_vocal_enthusiasm,pct_high_enthusiasm,pct_hesitation,responsiveness_index
2021SLU__2021_06_10_SLU_S4__bot4_2021_06_10_12_35_05_chunk7.mp4,2021SLU,2021_06_10_SLU_S4,2021_06_10_SLU_S4,6,8,middle,2.0,2.0,True,True,True,True,0.2881355932203389,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,5.0,4.0,3.0,2.0,2.0,8.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,1.6666666666666667,0.6666666666666666,2.0,1.0,1.0,0.0,10.0,1.0,9.999990000010001,0.9090908264462886,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,16.0,7.0,0.6956521436672981,11.0,1.375,1.0,1.0,1.0,0.0,2000000.0,0.0,0.0,2.6538461538461537,0.11538461538461539,0.11538461538461539,0.11538461538461539,2.423076923076923,0.4230769230769231,0.0,1.153253172079033
2021SLU__2021_06_10_SLU_S4__bot4_2021_06_10_12_35_05_chunk8.mp4,2021SLU,2021_06_10_SLU_S4,2021_06_10_SLU_S4,7,8,end,2.0,2.0,True,True,True,True,0.4243697478991597,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,5.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,,2.0,1.0,1.75,0.75,14.0,1.0,13.999986000014001,0.9333332711111153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.99999990000001,19.0,1.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7391304347826086,0.0,0.6521739130434783,0.30434782608695654,2.608695652173913,0.5652173913043478,0.0,0.6784265540143242
2021SLU__2021_06_11_SLU_S2__bot2p2_Zoom_Meeting_Room_2_2021_06_11_10_59_37_chunk1.mp4,2021SLU,2021_06_11_SLU_S2,2021_06_11_SLU_S2,0,9,beginning,0.0,0.0,False,False,False,True,0.39160839160839167,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,12.0,0.0,3.0,9.0,1.0,2.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5,0.5,1.0,0.0,16.0,0.0,16000000.0,0.9999999375000038,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.21428569897959293,17.0,1.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5769230769230769,0.15384615384615385,0.3076923076923077,0.0,2.269230769230769,0.2692307692307692,0.0,0.5215315479928967
2021SLU__2021_06_11_SLU_S2__bot2p2_Zoom_Meeting_Room_2_2021_06_11_10_59_37_chunk2.mp4,2021SLU,2021_06_11_SLU_S2,2021_06_11_SLU_S2,1,9,middle,0.0,0.0,False,False,False,True,0.42727272727272725,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.3333333333333333,0.3333333333333333,10.0,1.0,9.999990000010001,0.9090908264462886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.9999997500000625,14.0,1.75,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,-0.6251251663789972
2021SLU__2021_06_11_SLU_S2__bot2p2_Zoom_Meeting_Room_2_2021_06_11_10_59_37_chunk3.mp4,2021SLU,2021_06_11_SLU_S2,2021_06_11_SLU_S2,2,9,middle,0.0,0.0,False,False,False,True,0.11014851485148514,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,2.0,1.0,,,1.0,0.0,4.0,1.0,3.9999960000040002,0.799999840000032,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.7499999062500118,5.0,1.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,1.0,0.375,3.0,0.875,0.25,1.2078630939911463
2021SLU__2021_06_11_SLU_S2__bot2p2_Zoom_Meeting_Room_2_2021_06_11_10_59_37_chunk4.mp4,2021SLU,2021_06_11_SLU_S2,2021_06_11_SLU_S2,3,9,middle,0.0,0.0,False,False,False,True,0.27864583333333326,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,5.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.8,0.8,11.0,2.0,5.499997250001375,0.8461537810650938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.9999998333333611,19.0,1.9,1.0,1.0,1.0,0.0,2000000.0,0.0,0.0,2.4705882352941178,0.11764705882352941,1.0,0.23529411764705882,2.7058823529411766,0.7058823529411765,0.0,1.3440680002604815
2021SLU__2021_06_11_SLU_S2__bot2p2_Zoom_Meeting_Room_2_2021_06_11_10_59_37_chunk5.mp4,2021SLU,2021_06_11_SLU_S2,2021_06_11_SLU_S2,4,9,middle,0.0,0.0,False,False,False,True,0.16938775510204085,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,1.0,1.5,0.5,1.0,0.0,7.0,2.0,3.499998250000875,0.7777776913580343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.9999999090909174,10.0,1.4285714285714286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.090909090909091,0.0,0.9090909090909091,0.0,2.909090909090909,0.9090909090909091,0.0,0.16176849982707356
2021SLU__2021_06_11_SLU_S2__bot2p2_Zoom_Meeting_Room_2_2021_06_11_10_59_37_chunk6.mp4,2021SLU,2021_06_11_SLU_S2,2021_06_11_SLU_S2,5,9,middle,0.0,0.0,False,False,False,True,0.38095238095238093,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,5.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.5,0.5,2.0,1.0,1.2,0.2,9.0,1.0,8.999991000009,0.8999999100000091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.4999999375000079,11.0,1.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,2.1666666666666665,0.16666666666666666,0.041666666666666664,-0.2874432482751534
2021SLU__2021_06_11_SLU_S2__bot2p2_Zoom_Meeting_Room_2_2021_06_11_10_59_37_chunk7.mp4,2021SLU,2021_06_11_SLU_S2,2021_06_11_SLU_S2,6,9,middle,0.0,0.0,False,False,False,True,0.2754789272030651,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,5.0,4.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,13.0,1.0,12.999987000013,0.9285713622449028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.3749999531250059,15.0,1.5,1.0,0.0,2.0,0.0,2000000.0,0.0,0.0,2.3529411764705883,0.11764705882352941,0.11764705882352941,0.058823529411764705,2.176470588235294,0.17647058823529413,0.0,0.8881756423902014
2021SLU__2021_06_11_SLU_S2__bot2p2_Zoom_Meeting_Room_2_2021_06_11_10_59_37_chunk8.mp4,2021SLU,2021_06_11_SLU_S2,2021_06_11_SLU_S2,7,9,middle,0.0,0.0,False,False,False,True,0.6278538812785388,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,3.0,0.0,6.0,14.0,4.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,,1.5,0.5,0.0,0.0,9.0,0.0,9000000.0,0.9999998888889013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.99999990000001,6.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.027777777777777776,0.0,2.0,0.0,0.05555555555555555,-0.8139783300671081
2021SLU__2021_06_11_SLU_S2__bot2p1_Zoom_Meeting_Room_2_2021_06_11_10_58_33.mp4,2021SLU,2021_06_11_SLU_S2,2021_06_11_SLU_S2,8,9,end,0.0,0.0,False,False,False,True,0.467741935483871,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,2.0,0.0,0.0,-0.6114648370702025
2021SLU__2021_06_11_SLU_S4__bot4_2021_06_11_10_58_21_chunk1.mp4,2021SLU,2021_06_11_SLU_S4,2021_06_11_SLU_S4,0,8,beginning,2.0,1.0,True,True,True,True,0.327974947807933,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,10.0,2.0,4.0,12.0,9.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,12.0,0.0,12000000.0,0.9999999166666736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,1.0,1.0,0.0,1.0,0.0,1000000.0,0.0,0.0,1.0,0.3,0.7,0.0,2.3333333333333335,0.3333333333333333,0.0,0.8202263006947231
2021SLU__2021_06_11_SLU_S4__bot4_2021_06_11_10_58_21_chunk2.mp4,2021SLU,2021_06_11_SLU_S4,2021_06_11_SLU_S4,1,8,middle,2.0,1.0,True,True,True,True,0.274581939799331,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0,1.0,1.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.125,0.125,1.0,0.0,1.0,0.0,12.0,0.0,12000000.0,0.9999999166666736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.11111109876543349,11.0,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.1,0.7,0.1,2.15,0.15,0.1,0.6425390870500101
2021SLU__2021_06_11_SLU_S4__bot4_2021_06_11_10_58_21_chunk3.mp4,2021SLU,2021_06_11_SLU_S4,2021_06_11_SLU_S4,2,8,middle,2.0,1.0,True,True,True,True,0.2067114093959732,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,2.0,7.0,3.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.5,0.5,1.0,0.0,1.5714285714285714,0.5714285714285714,17.0,1.0,16.999983000017,0.9444443919753115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,23.0,1.4375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0588235294117647,0.11764705882352941,0.29411764705882354,0.29411764705882354,2.2941176470588234,0.29411764705882354,0.0,0.7908086615848798
2021SLU__2021_06_11_SLU_S4__bot4_2021_06_11_10_58_21_chunk4.mp4,2021SLU,2021_06_11_SLU_S4,2021_06_11_SLU_S4,3,8,middle,2.0,1.0,True,True,True,True,0.35249224898640596,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,4.0,5.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.8,0.8,2.0,1.0,1.8,0.8,12.0,4.0,2.9999992500001875,0.7499999531250029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.99999950000025,22.0,1.8333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.1,0.45,0.1,2.3,0.3,0.05,0.39952289545372316
2021SLU__2021_06_11_SLU_S4__bot4_2021_06_11_10_58_21_chunk5.mp4,2021SLU,2021_06_11_SLU_S4,2021_06_11_SLU_S4,4,8,middle,2.0,1.0,True,True,True,True,0.3474074074074074,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,3.0,5.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.4444444444444444,0.4444444444444444,2.0,1.0,2.0,1.0,14.0,1.0,13.999986000014001,0.9333332711111153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000000.0,1.0,10.0,0.09090908264462885,23.0,1.6428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2307692307692308,0.15384615384615385,0.23076923076923078,0.0,2.4615384615384617,0.46153846153846156,0.07692307692307693,0.3532895691954674
2021SLU__2021_06_11_SLU_S4__bot4_2021_06_11_10_58_21_chunk6.mp4,2021SLU,2021_06_11_SLU_S4,2021_06_11_SLU_S4,5,8,middle,2.0,1.0,True,True,True,True,0.31200396825396837,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.9999998571428775,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.125,0.125,0.375,0.1875,2.1875,0.1875,0.125,1.0972505955260965
2021SLU__2021_06_11_SLU_S4__bot4_2021_06_11_10_58_21_chunk7.mp4,2021SLU,2021_06_11_SLU_S4,2021_06_11_SLU_S4,6,8,middle,2.0,1.0,True,True,True,True,0.3182033096926713,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,3.0,8.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.6666666666666666,2.0,1.0,1.375,0.375,19.0,1.0,18.999981000019,0.9499999525000024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.46666663555555765,23.0,1.5333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8421052631578947,0.10526315789473684,0.15789473684210525,0.2631578947368421,2.210526315789474,0.15789473684210525,0.05263157894736842,1.0524913528359856
2021SLU__2021_06_11_SLU_S4__bot4_2021_06_11_10_58_21_chunk8.mp4,2021SLU,2021_06_11_SLU_S4,2021_06_11_SLU_S4,7,8,end,2.0,1.0,True,True,True,True,0.4513457556935818,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,4.0,3.0,5.0,4.0,7.0,12.0,7.0,1.0,0.0,1.0,17.0,0.0,0.0,0.0,2.0,1.75,0.75,1.5714285714285714,0.5714285714285714,1.3333333333333333,0.3333333333333333,17.0,2.0,8.499995750002125,0.8947367950138528,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1000000.0,12.0,0.0,0.9999999166666736,22.0,1.5714285714285714,1.0,0.0,2.0,1.0,1.9999980000020001,0.0,0.0,0.6153846153846154,0.10256410256410256,0.23076923076923078,0.07692307692307693,2.41025641025641,0.41025641025641024,0.0,0.024797991750944035
2021SLU__2021_06_10_SLU_S7__Zoom_Meeting_6_10_2021_12_35_12_PM_chunk1.mp4,2021SLU,2021_06_10_SLU_S7,2021_06_10_SLU_S7,0,8,beginning,0.0,0.0,False,False,False,True,0.32317073170731714,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,5.0,0.0,2.0,0.0,9.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,6.0,0.0,6000000.0,0.9999998333333611,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.5454544958677732,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,2.25,0.25,0.0,-0.6816582992304152
2021SLU__2021_06_10_SLU_S7__Zoom_Meeting_6_10_2021_12_35_12_PM_chunk2.mp4,2021SLU,2021_06_10_SLU_S7,2021_06_10_SLU_S7,1,8,middle,0.0,0.0,False,False,False,True,0.2705971277399848,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,8.0,0.0,8000000.0,0.9999998750000157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.5555554938271674,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4444444444444446,0.1111111111111111,1.0,1.0,2.3333333333333335,0.3333333333333333,0.0,3.0332165494476873
2021SLU__2021_06_10_SLU_S7__Zoom_Meeting_6_10_2021_12_35_12_PM_chunk3.mp4,2021SLU,2021_06_10_SLU_S7,2021_06_10_SLU_S7,2,8,middle,0.0,0.0,False,False,False,True,0.43229813664596284,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.75,0.75,2.0,1.0,1.3333333333333333,0.3333333333333333,8.0,0.0,8000000.0,0.9999998750000157,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.857142734693895,13.0,1.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4615384615384617,0.46153846153846156,0.0,-0.8544810286664893
2021SLU__2021_06_10_SLU_S7__Zoom_Meeting_6_10_2021_12_35_12_PM_chunk4.mp4,2021SLU,2021_06_10_SLU_S7,2021_06_10_SLU_S7,3,8,middle,0.0,0.0,False,False,False,True,0.463245492371706,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,1.5,0.5,1.0,0.0,1.0,0.0,11.0,1.0,10.999989000011,0.9166665902777842,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.9999999285714337,13.0,1.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5625,0.5625,0.0,-0.8544810286664893
2021SLU__2021_06_10_SLU_S7__Zoom_Meeting_6_10_2021_12_35_12_PM_chunk5.mp4,2021SLU,2021_06_10_SLU_S7,2021_06_10_SLU_S7,4,8,middle,0.0,0.0,False,False,False,True,0.2309523809523808,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,1.8,0.8,2.0,1.0,1.0,0.0,7.0,2.0,3.499998250000875,0.7777776913580343,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000000.0,7.0,2.0,0.7777776913580343,12.0,1.7142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1333333333333333,0.06666666666666667,0.06666666666666667,0.0,2.6,0.5333333333333333,0.0,-0.039494339677430566
2021SLU__2021_06_10_SLU_S7__Zoom_Meeting_6_10_2021_12_35_12_PM_chunk6.mp4,2021SLU,2021_06_10_SLU_S7,2021_06_10_SLU_S7,5,8,middle,0.0,0.0,False,False,False,True,0.4057971014492754,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.5,0.5,2.0,1.0,1.5,0.5,8.0,0.0,8000000.0,0.9999998750000157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.9999998750000157,11.0,1.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5833333333333335,0.5833333333333334,0.0,-0.8544810286664893
2021SLU__2021_06_10_SLU_S7__Zoom_Meeting_6_10_2021_12_35_12_PM_chunk7.mp4,2021SLU,2021_06_10_SLU_S7,2021_06_10_SLU_S7,6,8,middle,0.0,0.0,False,False,False,True,0.23051948051948057,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,6.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.8333333333333333,0.8333333333333334,11.0,2.0,5.499997250001375,0.8461537810650938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.7999999466666703,19.0,1.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.625,0.5625,0.0,-0.8544810286664893
