session_group,conference_id,feature,value
2021_10_01_MZT_S1,2021MZT,session_mean_num_setback_defends,0.1111111111111111
2021_10_01_MZT_S13,2021MZT,session_mean_num_setback_defends,0.07142857142857142
2021-11-04-NES-S2,2021NES,session_mean_num_setback_defends,0.3333333333333333
2021-11-04-NES-S4,2021NES,session_mean_num_setback_defends,0.14285714285714285
2021-11-05-NES-S1,2021NES,session_mean_num_setback_defends,0.16666666666666666
2021-11-05-NES-S6,2021NES,session_mean_num_setback_defends,0.08333333333333333
2021-11-05-NES-S9,2021NES,session_mean_num_setback_defends,0.42857142857142855
2021_06_10_SLU_S6,2021SLU,session_mean_num_setback_defends,0.2222222222222222
2021_06_11_SLU_S12,2021SLU,session_mean_num_setback_defends,0.375
2021_06_11_SLU_S9,2021SLU,session_mean_num_setback_defends,0.3333333333333333
2022-04-08-MND-S4,2022MND,session_mean_num_setback_defends,0.25
2022-04-08-MND-S5,2022MND,session_mean_num_setback_defends,0.14285714285714285
2020_11_06_NES_S6,2020NES,session_mean_pct_building,0.6136653617325556
2020_11_06_NES_S7,2020NES,session_mean_pct_building,0.5668086742996938
2020_11_06_NES_S9,2020NES,session_mean_pct_building,0.5445217888573697
2021_06_10_SLU_S3,2021SLU,session_mean_pct_building,0.6162895510718027
2022-04-08-MND-S12,2022MND,session_mean_pct_building,0.0
2022-04-08-MND-S6,2022MND,session_mean_pct_building,0.0
2020_11_05_NES_S4,2020NES,session_mean_pct_hesitation,0.2551604324290349
2021-10-07-CMC-S2,2021CMC,session_mean_pct_hesitation,0.2358186959874603
2021_04_22_MND_S5,2021MND,session_mean_pct_high_enthusiasm,0.4736825472274007
2021_10_01_MZT_S12,2021MZT,session_mean_pct_high_enthusiasm,0.6068376068376068
2020_11_06_NES_S2,2020NES,session_mean_pct_high_quality,0.8073593073593075
2021-05-20-ABI-S8,2021ABI,session_mean_pct_high_quality,0.875
2021-05-21-ABI-S11,2021ABI,session_mean_pct_high_quality,0.8611111111111112
2021-10-08-CMC-S11,2021CMC,session_mean_pct_high_quality,0.8487394957983193
2021-10-08-CMC-S7,2021CMC,session_mean_pct_high_quality,0.8571428571428571
2021_10_01_MZT_S5,2021MZT,session_mean_pct_high_quality,0.875
2021-11-04-NES-S4,2021NES,session_mean_pct_high_quality,0.8901098901098902
2021-11-04-NES-S6,2021NES,session_mean_pct_high_quality,0.75
2021-11-05-NES-S2,2021NES,session_mean_pct_high_quality,0.8888888888888888
2021-11-05-NES-S8,2021NES,session_mean_pct_high_quality,0.8269841269841269
2021_06_10_SLU_S3,2021SLU,session_mean_pct_high_quality,0.8472222222222223
2022-04-08-MND-S2,2022MND,session_mean_pct_high_quality,0.8709134615384615
2022-04-08-MND-S3,2022MND,session_mean_pct_high_quality,0.8282486907806601
2022-04-08-MND-S8,2022MND,session_mean_pct_high_quality,0.8719078540507113
2021-05-20-ABI-S3,2021ABI,session_mean_pct_turns_any_smile,0.48542429792429787
2021-05-20-ABI-S5,2021ABI,session_mean_pct_turns_any_smile,0.5290905331227912
2021-10-07-CMC-S7,2021CMC,session_mean_pct_turns_any_smile,0.6167728105228105
2021-10-08-CMC-S6,2021CMC,session_mean_pct_turns_any_smile,0.5089285714285714
2021_04_22_MND_S4,2021MND,session_mean_pct_turns_any_smile,0.506423668923669
2021_10_01_MZT_S12,2021MZT,session_mean_pct_turns_any_smile,0.5129578754578754
2021_06_11_SLU_S3,2021SLU,session_mean_pct_turns_any_smile,0.5409652076318743
2022-04-08-MND-S3,2022MND,session_mean_pct_turns_any_smile,0.5267543829088821
2021-10-07-CMC-S6,2021CMC,session_mean_pct_turns_audible_backchannel,0.23854952237305177
2021-10-07-CMC-S7,2021CMC,session_mean_pct_turns_audible_backchannel,0.2519771894771895
2021_10_01_MZT_S12,2021MZT,session_mean_pct_turns_audible_backchannel,0.38375850340136053
2022-04-07-MND-S1,2022MND,session_mean_pct_turns_audible_backchannel,0.2595946333078686
2022-04-08-MND-S9,2022MND,session_mean_pct_turns_audible_backchannel,0.2094158058504408
2020_11_05_NES_S4,2020NES,session_mean_pct_turns_distraction,0.0028735632183908046
2021_04_23_MND_S1,2021MND,session_mean_pct_turns_distraction,0.07142857142857142
2021-11-05-NES-S3,2021NES,session_mean_pct_turns_distraction,0.006493506493506493
2021-11-05-NES-S9,2021NES,session_mean_pct_turns_distraction,0.14285714285714285
2022-04-08-MND-S2,2022MND,session_mean_pct_turns_distraction,0.019736842105263157
2021_10_01_MZT_S12,2021MZT,session_mean_pct_turns_shared_affect,0.293825222396651
2022-04-08-MND-S3,2022MND,session_mean_pct_turns_shared_affect,0.2503732733509024
2022-04-08-MND-S8,2022MND,session_mean_pct_turns_shared_affect,0.19341289341289342
2022-04-08-MND-S9,2022MND,session_mean_pct_turns_shared_affect,0.1667734956359744
2021-05-20-ABI-S6,2021ABI,session_mean_personal_disclosure,0.75
2021-05-21-ABI-S8,2021ABI,session_mean_personal_disclosure,0.75
2021-10-08-CMC-S10,2021CMC,session_mean_personal_disclosure,0.875
2021-10-08-CMC-S6,2021CMC,session_mean_personal_disclosure,1.0
2021-10-08-CMC-S7,2021CMC,session_mean_personal_disclosure,0.75
2022-04-08-MND-S2,2022MND,session_mean_personal_disclosure,0.875
2022-04-08-MND-S3,2022MND,session_mean_personal_disclosure,0.875
2021_04_22_MND_S2,2021MND,session_mean_problem_specificity_level,1.0
2021-11-04-NES-S6,2021NES,session_mean_problem_specificity_level,1.0
2021-05-20-ABI-S3,2021ABI,session_mean_pronoun_shift_occurred,0.375
2021-05-20-ABI-S5,2021ABI,session_mean_pronoun_shift_occurred,0.5
2021-05-20-ABI-S7,2021ABI,session_mean_pronoun_shift_occurred,0.375
2021-05-21-ABI-S11,2021ABI,session_mean_pronoun_shift_occurred,0.375
2021-05-21-ABI-S3,2021ABI,session_mean_pronoun_shift_occurred,0.4
2021-05-21-ABI-S7,2021ABI,session_mean_pronoun_shift_occurred,0.375
2021-10-07-CMC-S3,2021CMC,session_mean_pronoun_shift_occurred,0.375
2021-10-07-CMC-S6,2021CMC,session_mean_pronoun_shift_occurred,0.375
2021-10-08-CMC-S7,2021CMC,session_mean_pronoun_shift_occurred,0.375
2021_04_23_MND_S16,2021MND,session_mean_pronoun_shift_occurred,0.42857142857142855
2021_09_30_MZT_S1,2021MZT,session_mean_pronoun_shift_occurred,0.5
2021_10_01_MZT_S12,2021MZT,session_mean_responsiveness_index,2.1210319556621635
2022-04-08-MND-S3,2022MND,session_mean_responsiveness_index,1.1675925437315646
2021-05-20-ABI-S3,2021ABI,session_mean_risk_acknowledgment_enthusiasm,0.375
2021-05-20-ABI-S8,2021ABI,session_mean_risk_acknowledgment_enthusiasm,0.375
2021-05-21-ABI-S11,2021ABI,session_mean_risk_acknowledgment_enthusiasm,0.375
2021-05-21-ABI-S8,2021ABI,session_mean_risk_acknowledgment_enthusiasm,0.375
2021-10-07-CMC-S3,2021CMC,session_mean_risk_acknowledgment_enthusiasm,0.5
2021-10-07-CMC-S6,2021CMC,session_mean_risk_acknowledgment_enthusiasm,0.375
2021-10-08-CMC-S12,2021CMC,session_mean_risk_acknowledgment_enthusiasm,0.5
2021_04_23_MND_S10,2021MND,session_mean_risk_acknowledgment_enthusiasm,0.7142857142857143
2021-11-05-NES-S12,2021NES,session_mean_risk_acknowledgment_enthusiasm,0.42857142857142855
2021_06_10_SLU_S5,2021SLU,session_mean_risk_acknowledgment_enthusiasm,0.42857142857142855
2021_06_10_SLU_S7,2021SLU,session_mean_risk_acknowledgment_enthusiasm,0.375
2021_06_11_SLU_S2,2021SLU,session_mean_risk_acknowledgment_enthusiasm,0.4444444444444444
2021_06_11_SLU_S5,2021SLU,session_mean_risk_acknowledgment_enthusiasm,0.5
2021_04_22_MND_S4,2021MND,session_mean_skill_gap_identified,1.0
2021_04_22_MND_S2,2021MND,session_mean_total_quality_score,1.0
2021_06_11_SLU_S6,2021SLU,session_mean_total_quality_score,25.0
2022-04-08-MND-S12,2022MND,session_mean_total_quality_score,0.0
2022-04-08-MND-S6,2022MND,session_mean_total_quality_score,0.0
2020_11_06_NES_S4,2020NES,session_middle_ambition_level_ordinal,0.0
2021-10-08-CMC-S10,2021CMC,session_middle_ambition_level_ordinal,0.0
2021-11-04-NES-S6,2021NES,session_middle_ambition_level_ordinal,0.0
2022-04-08-MND-S3,2022MND,session_middle_ambition_level_ordinal,0.6666666666666666
2022-04-08-MND-S8,2022MND,session_middle_ambition_level_ordinal,0.0
2021-05-21-ABI-S2,2021ABI,session_middle_any_laughter,0.16666666666666666
2021-05-21-ABI-S7,2021ABI,session_middle_any_laughter,0.16666666666666666
2021_04_22_MND_S6,2021MND,session_middle_any_laughter,0.0
2021_04_23_MND_S6,2021MND,session_middle_any_laughter,0.2
2021-11-05-NES-S4,2021NES,session_middle_any_laughter,0.2
2021-11-05-NES-S6,2021NES,session_middle_any_laughter,0.1
2020_11_06_NES_S11,2020NES,session_middle_artifact_interaction,0.8
2021_09_30_MZT_S4,2021MZT,session_middle_artifact_interaction,0.75
2022-04-07-MND-S2,2022MND,session_middle_artifact_interaction,0.6
2020_11_06_NES_S3,2020NES,session_middle_blocking_count,5.0
2021-10-08-CMC-S10,2021CMC,session_middle_blocking_count,6.833333333333333
2021_04_23_MND_S14,2021MND,session_middle_building_blocking_ratio,13200004.89999595
2020_11_06_NES_S3,2020NES,session_middle_building_count,28.0
2021_04_22_MND_S6,2021MND,session_middle_building_count,1.0
2022-04-08-MND-S2,2022MND,session_middle_building_count,24.5
2020_11_05_NES_S5,2020NES,session_middle_collective_engagement_score,2.5
2020_11_06_NES_S1,2020NES,session_middle_collective_engagement_score,2.0
2020_11_06_NES_S2,2020NES,session_middle_collective_engagement_score,2.7142857142857144
2020_11_06_NES_S7,2020NES,session_middle_collective_engagement_score,2.75
2021-05-20-ABI-S5,2021ABI,session_middle_collective_engagement_score,3.8333333333333335
2021-10-07-CMC-S3,2021CMC,session_middle_collective_engagement_score,3.6666666666666665
2021-10-07-CMC-S4,2021CMC,session_middle_collective_engagement_score,3.6
2021-10-07-CMC-S5,2021CMC,session_middle_collective_engagement_score,3.5
2021-10-07-CMC-S7,2021CMC,session_middle_collective_engagement_score,4.0
2021-10-08-CMC-S1,2021CMC,session_middle_collective_engagement_score,2.6666666666666665
2021-10-08-CMC-S13,2021CMC,session_middle_collective_engagement_score,3.6666666666666665
2021_04_22_MND_S6,2021MND,session_middle_collective_engagement_score,2.0
2021_09_30_MZT_S3,2021MZT,session_middle_collective_engagement_score,2.75
2021_10_01_MZT_S4,2021MZT,session_middle_collective_engagement_score,2.75
2021-11-04-NES-S1,2021NES,session_middle_collective_engagement_score,2.25
2021-11-04-NES-S6,2021NES,session_middle_collective_engagement_score,2.5
2021-11-05-NES-S1,2021NES,session_middle_collective_engagement_score,2.7
2021-11-05-NES-S3,2021NES,session_middle_collective_engagement_score,2.6666666666666665
2021-11-05-NES-S4,2021NES,session_middle_collective_engagement_score,2.6
2021-11-05-NES-S6,2021NES,session_middle_collective_engagement_score,2.5
2021-11-05-NES-S8,2021NES,session_middle_collective_engagement_score,2.6666666666666665
2021_06_10_SLU_S4,2021SLU,session_middle_collective_engagement_score,3.8
2021_06_11_SLU_S3,2021SLU,session_middle_collective_engagement_score,3.5714285714285716
2022-04-08-MND-S3,2022MND,session_middle_collective_engagement_score,3.5
2020_11_05_NES_S6,2020NES,session_middle_commitment_signal,0.5
2021-10-07-CMC-S3,2021CMC,session_middle_commitment_signal,0.6666666666666666
2021_10_01_MZT_S12,2021MZT,session_middle_commitment_signal,0.6
2021_06_10_SLU_S2,2021SLU,session_middle_commitment_signal,0.42857142857142855
2021_06_10_SLU_S5,2021SLU,session_middle_commitment_signal,0.6
2021-10-08-CMC-S10,2021CMC,session_middle_cross_disciplinary_bridging,0.16666666666666666
2021_04_22_MND_S6,2021MND,session_middle_cross_disciplinary_bridging,0.0
2021_04_23_MND_S3,2021MND,session_middle_cross_disciplinary_bridging,0.4
2021_10_01_MZT_S8,2021MZT,session_middle_cross_disciplinary_bridging,0.2
2021-11-04-NES-S6,2021NES,session_middle_cross_disciplinary_bridging,0.5
2021-11-05-NES-S9,2021NES,session_middle_cross_disciplinary_bridging,0.4
2022-04-08-MND-S8,2022MND,session_middle_cross_disciplinary_bridging,0.3333333333333333
2021-10-07-CMC-S3,2021CMC,session_middle_decision_crystallization_level,3.5
2021_06_10_SLU_S3,2021SLU,session_middle_dissent_response_quality,2.8
2022-04-07-MND-S2,2022MND,session_middle_dissent_response_quality,2.75
2022-04-08-MND-S1,2022MND,session_middle_dissent_response_quality,2.6666666666666665
2022-04-08-MND-S10,2022MND,session_middle_dissent_response_quality,2.8
2020_11_06_NES_S12,2020NES,session_middle_dominant_speaker_flag,0.5
2021-05-20-ABI-S8,2021ABI,session_middle_dominant_speaker_flag,0.5
2021_04_22_MND_S1,2021MND,session_middle_dominant_speaker_flag,0.5
2021_04_22_MND_S6,2021MND,session_middle_dominant_speaker_flag,1.0
2022-04-08-MND-S10,2022MND,session_middle_dominant_speaker_flag,0.5
2021-05-21-ABI-S7,2021ABI,session_middle_explore_vs_defend_ratio,666666.6666666666
2021_04_22_MND_S6,2021MND,session_middle_gini_coefficient,0.0
2021_09_30_MZT_S4,2021MZT,session_middle_gini_coefficient,0.4994560593961533
2022-04-08-MND-S5,2022MND,session_middle_gini_coefficient,0.5456882550345254
2020_11_06_NES_S3,2020NES,session_middle_interruption_quality_ratio,2000000.0
2020_11_06_NES_S9,2020NES,session_middle_interruption_quality_ratio,2000000.055555537
2021-10-07-CMC-S2,2021CMC,session_middle_interruption_quality_ratio,2000000.0
2021_09_30_MZT_S2,2021MZT,session_middle_interruption_quality_ratio,2250000.0
2022-04-08-MND-S2,2022MND,session_middle_interruption_quality_ratio,2333335.3333313335
2022-04-08-MND-S8,2022MND,session_middle_interruption_quality_ratio,2666666.6666666665
2021-10-07-CMC-S3,2021CMC,session_middle_is_convergent,0.8333333333333334
2021_04_23_MND_S16,2021MND,session_middle_is_convergent,0.8
2021-05-20-ABI-S2,2021ABI,session_middle_is_divergent,0.0
2021-05-20-ABI-S4,2021ABI,session_middle_is_divergent,0.0
2021-05-21-ABI-S11,2021ABI,session_middle_is_divergent,0.0
2021-10-07-CMC-S3,2021CMC,session_middle_is_divergent,0.16666666666666666
2021-10-08-CMC-S14,2021CMC,session_middle_is_divergent,0.0
2021_04_23_MND_S15,2021MND,session_middle_is_divergent,0.2
2021_04_23_MND_S16,2021MND,session_middle_is_divergent,0.0
2021_04_23_MND_S5,2021MND,session_middle_is_divergent,0.0
2021_09_30_MZT_S4,2021MZT,session_middle_is_divergent,0.0
2021_10_01_MZT_S12,2021MZT,session_middle_is_divergent,0.2
2021-11-04-NES-S6,2021NES,session_middle_is_divergent,0.0
2020_11_06_NES_S2,2020NES,session_middle_is_procedural,0.14285714285714285
2021-05-20-ABI-S1,2021ABI,session_middle_is_procedural,0.14285714285714285
2021-05-20-ABI-S2,2021ABI,session_middle_is_procedural,0.2222222222222222
2021-05-20-ABI-S3,2021ABI,session_middle_is_procedural,0.16666666666666666
2021-05-20-ABI-S7,2021ABI,session_middle_is_procedural,0.16666666666666666
2021-05-21-ABI-S10,2021ABI,session_middle_is_procedural,0.16666666666666666
2021-05-21-ABI-S11,2021ABI,session_middle_is_procedural,0.16666666666666666
2021-05-21-ABI-S12,2021ABI,session_middle_is_procedural,0.375
2021-05-21-ABI-S13,2021ABI,session_middle_is_procedural,0.14285714285714285
2021-05-21-ABI-S15,2021ABI,session_middle_is_procedural,0.2
2021-05-21-ABI-S3,2021ABI,session_middle_is_procedural,0.125
2021-05-21-ABI-S5,2021ABI,session_middle_is_procedural,0.25
2021-05-21-ABI-S6,2021ABI,session_middle_is_procedural,0.125
2021-10-07-CMC-S5,2021CMC,session_middle_is_procedural,0.3333333333333333
2021-10-08-CMC-S1,2021CMC,session_middle_is_procedural,0.16666666666666666
2021-10-08-CMC-S6,2021CMC,session_middle_is_procedural,0.16666666666666666
2021-10-08-CMC-S7,2021CMC,session_middle_is_procedural,0.16666666666666666
2021_04_23_MND_S16,2021MND,session_middle_is_procedural,0.2
2021_04_23_MND_S3,2021MND,session_middle_is_procedural,0.2
2021_09_30_MZT_S4,2021MZT,session_middle_is_procedural,0.25
2021_09_30_MZT_S7,2021MZT,session_middle_is_procedural,0.07142857142857142
2021_10_01_MZT_S13,2021MZT,session_middle_is_procedural,0.08333333333333333
2021_10_01_MZT_S6,2021MZT,session_middle_is_procedural,0.21428571428571427
2021-11-04-NES-S1,2021NES,session_middle_is_procedural,0.25
2021-11-04-NES-S6,2021NES,session_middle_is_procedural,1.0
2021-11-05-NES-S4,2021NES,session_middle_is_procedural,0.1
2021-11-05-NES-S8,2021NES,session_middle_is_procedural,0.16666666666666666
2021_06_10_SLU_S3,2021SLU,session_middle_is_procedural,0.14285714285714285
2022-04-07-MND-S4,2022MND,session_middle_is_procedural,0.2
2021-10-07-CMC-S3,2021CMC,session_middle_laughter_appreciative,0.8333333333333334
2021_04_23_MND_S2,2021MND,session_middle_laughter_appreciative,0.6
2021_06_11_SLU_S2,2021SLU,session_middle_laughter_appreciative,0.5714285714285714
2020_11_06_NES_S11,2020NES,session_middle_laughter_tension_release,0.2
2020_11_06_NES_S4,2020NES,session_middle_laughter_tension_release,0.25
2020_11_06_NES_S8,2020NES,session_middle_laughter_tension_release,0.16666666666666666
2021_04_23_MND_S3,2021MND,session_middle_laughter_tension_release,0.2
2021_04_23_MND_S6,2021MND,session_middle_laughter_tension_release,0.2
2021_04_23_MND_S8,2021MND,session_middle_laughter_tension_release,0.2
2021_09_30_MZT_S7,2021MZT,session_middle_laughter_tension_release,0.07142857142857142
2021_10_01_MZT_S1,2021MZT,session_middle_laughter_tension_release,0.14285714285714285
2021_10_01_MZT_S4,2021MZT,session_middle_laughter_tension_release,0.125
2021_10_01_MZT_S8,2021MZT,session_middle_laughter_tension_release,0.2
2021-11-04-NES-S2,2021NES,session_middle_laughter_tension_release,0.25
2021-11-04-NES-S4,2021NES,session_middle_laughter_tension_release,0.2
2021-11-05-NES-S1,2021NES,session_middle_laughter_tension_release,0.1
2021-11-05-NES-S8,2021NES,session_middle_laughter_tension_release,0.16666666666666666
2022-04-08-MND-S10,2022MND,session_middle_laughter_tension_release,0.16666666666666666
2020_11_05_NES_S4,2020NES,session_middle_mean_distracted_count,0.008620689655172414
2021_04_23_MND_S1,2021MND,session_middle_mean_distracted_count,0.09523809523809523
2021-11-05-NES-S3,2021NES,session_middle_mean_distracted_count,0.007936507936507936
2021-11-05-NES-S9,2021NES,session_middle_mean_distracted_count,0.2
2022-04-08-MND-S2,2022MND,session_middle_mean_distracted_count,0.02631578947368421
2021-05-21-ABI-S16,2021ABI,session_middle_mean_idea_quality_Idea_Management,2.0
2021_04_22_MND_S6,2021MND,session_middle_mean_idea_quality_Idea_Management,1.0
2022-04-08-MND-S8,2022MND,session_middle_mean_idea_quality_Idea_Management,1.0
2021_04_23_MND_S16,2021MND,session_middle_mean_idea_quality_Knowledge_Sharing,1.6833333333333336
2021-05-21-ABI-S10,2021ABI,session_middle_mean_nod_rate,0.0
2021-05-21-ABI-S15,2021ABI,session_middle_mean_nod_rate,0.004651162790697674
2021_04_22_MND_S6,2021MND,session_middle_mean_nod_rate,0.0
2021_04_22_MND_S6,2021MND,session_middle_mean_quality_score,1.0
2021-11-04-NES-S6,2021NES,session_middle_mean_quality_score,1.0
2022-04-08-MND-S8,2022MND,session_middle_mean_quality_score,0.9560335497835498
2021-10-07-CMC-S3,2021CMC,session_middle_mean_vocal_enthusiasm,2.5495670995670996
2021_10_01_MZT_S12,2021MZT,session_middle_mean_vocal_enthusiasm,2.7983630952380953
2020_11_06_NES_S1,2020NES,session_middle_meeting_structure_quality,0.6666666666666666
2020_11_06_NES_S11,2020NES,session_middle_meeting_structure_quality,0.8
2020_11_06_NES_S4,2020NES,session_middle_meeting_structure_quality,0.75
2021-05-21-ABI-S3,2021ABI,session_middle_meeting_structure_quality,1.75
2021_04_23_MND_S12,2021MND,session_middle_meeting_structure_quality,0.8
2021_04_23_MND_S3,2021MND,session_middle_meeting_structure_quality,0.8
2021_09_30_MZT_S4,2021MZT,session_middle_meeting_structure_quality,1.75
2021-11-04-NES-S6,2021NES,session_middle_meeting_structure_quality,2.0
2022-04-07-MND-S1,2022MND,session_middle_meeting_structure_quality,0.8333333333333334
2022-04-07-MND-S6,2022MND,session_middle_meeting_structure_quality,0.8
2022-04-08-MND-S8,2022MND,session_middle_meeting_structure_quality,0.8333333333333334
2020_11_06_NES_S11,2020NES,session_middle_num_Broader_Significance,0.8
2020_11_06_NES_S12,2020NES,session_middle_num_Broader_Significance,1.0
2020_11_06_NES_S2,2020NES,session_middle_num_Broader_Significance,0.7142857142857143
2020_11_06_NES_S4,2020NES,session_middle_num_Broader_Significance,0.75
2020_11_06_NES_S8,2020NES,session_middle_num_Broader_Significance,0.6666666666666666
2020_11_06_NES_S9,2020NES,session_middle_num_Broader_Significance,0.6666666666666666
2021-10-08-CMC-S3,2021CMC,session_middle_num_Broader_Significance,1.0
2021_04_22_MND_S8,2021MND,session_middle_num_Broader_Significance,1.4
2021_04_23_MND_S8,2021MND,session_middle_num_Broader_Significance,0.8
2021-11-04-NES-S5,2021NES,session_middle_num_Broader_Significance,0.8333333333333334
2021-11-05-NES-S12,2021NES,session_middle_num_Broader_Significance,1.0
2021-11-05-NES-S5,2021NES,session_middle_num_Broader_Significance,1.0
2021-11-05-NES-S6,2021NES,session_middle_num_Broader_Significance,1.0
2021-11-05-NES-S9,2021NES,session_middle_num_Broader_Significance,0.8
2022-04-07-MND-S5,2022MND,session_middle_num_Broader_Significance,0.8333333333333334
2022-04-08-MND-S7,2022MND,session_middle_num_Broader_Significance,0.6666666666666666
2020_11_05_NES_S6,2020NES,session_middle_num_Complementarity_Articulation,1.5
2021-05-20-ABI-S5,2021ABI,session_middle_num_Complementarity_Articulation,0.6666666666666666
2021-10-08-CMC-S5,2021CMC,session_middle_num_Complementarity_Articulation,0.6666666666666666
2021_04_22_MND_S1,2021MND,session_middle_num_Complementarity_Articulation,0.6666666666666666
2021_04_23_MND_S16,2021MND,session_middle_num_Complementarity_Articulation,0.6
2022-04-08-MND-S10,2022MND,session_middle_num_Complementarity_Articulation,0.6666666666666666
2021_09_30_MZT_S4,2021MZT,session_middle_num_Coordination_Decision,10.25
2022-04-08-MND-S7,2022MND,session_middle_num_Coordination_Decision,6.0
2020_11_05_NES_S6,2020NES,session_middle_num_Epistemic_Bridging,3.0
2020_11_06_NES_S10,2020NES,session_middle_num_Epistemic_Bridging,1.5
2020_11_06_NES_S12,2020NES,session_middle_num_Epistemic_Bridging,1.5
2021_10_01_MZT_S4,2021MZT,session_middle_num_Epistemic_Bridging,1.25
2021-11-04-NES-S4,2021NES,session_middle_num_Epistemic_Bridging,1.2
2021_06_10_SLU_S2,2021SLU,session_middle_num_Epistemic_Bridging,1.4285714285714286
2021_06_11_SLU_S5,2021SLU,session_middle_num_Epistemic_Bridging,1.3333333333333333
2022-04-08-MND-S9,2022MND,session_middle_num_Epistemic_Bridging,1.3333333333333333
2020_11_06_NES_S3,2020NES,session_middle_num_Evaluation_Practices,14.0
2021-10-08-CMC-S10,2021CMC,session_middle_num_Evaluation_Practices,9.5
2021-11-05-NES-S10,2021NES,session_middle_num_Evaluation_Practices,8.0
2021_06_11_SLU_S11,2021SLU,session_middle_num_Evaluation_Practices,7.666666666666667
2022-04-08-MND-S2,2022MND,session_middle_num_Evaluation_Practices,8.0
2020_11_06_NES_S12,2020NES,session_middle_num_Future_Oriented_Language,0.5
2020_11_06_NES_S3,2020NES,session_middle_num_Future_Oriented_Language,1.0
2021-11-04-NES-S6,2021NES,session_middle_num_Future_Oriented_Language,0.5
2021_06_11_SLU_S6,2021SLU,session_middle_num_Future_Oriented_Language,0.5
2022-04-08-MND-S2,2022MND,session_middle_num_Future_Oriented_Language,0.8333333333333334
2021_06_11_SLU_S6,2021SLU,session_middle_num_Idea_Management,10.5
2020_11_05_NES_S2,2020NES,session_middle_num_Idea_Novelty_Signal,0.16666666666666666
2020_11_05_NES_S4,2020NES,session_middle_num_Idea_Novelty_Signal,0.25
2020_11_06_NES_S1,2020NES,session_middle_num_Idea_Novelty_Signal,0.3333333333333333
2021_04_23_MND_S9,2021MND,session_middle_num_Idea_Novelty_Signal,0.4
2021_10_01_MZT_S11,2021MZT,session_middle_num_Idea_Novelty_Signal,0.2
2021_10_01_MZT_S12,2021MZT,session_middle_num_Idea_Novelty_Signal,0.2
2021_06_10_SLU_S2,2021SLU,session_middle_num_Idea_Novelty_Signal,0.14285714285714285
2021_06_11_SLU_S9,2021SLU,session_middle_num_Idea_Novelty_Signal,0.14285714285714285
2022-04-07-MND-S1,2022MND,session_middle_num_Idea_Novelty_Signal,0.16666666666666666
2022-04-08-MND-S10,2022MND,session_middle_num_Idea_Novelty_Signal,0.16666666666666666
2020_11_06_NES_S1,2020NES,session_middle_num_Idea_Ownership_Attribution,0.6666666666666666
2021-10-08-CMC-S3,2021CMC,session_middle_num_Idea_Ownership_Attribution,1.1666666666666667
2021_04_23_MND_S14,2021MND,session_middle_num_Idea_Ownership_Attribution,0.8
2021_09_30_MZT_S4,2021MZT,session_middle_num_Idea_Ownership_Attribution,0.75
2021_06_10_SLU_S4,2021SLU,session_middle_num_Idea_Ownership_Attribution,0.6
2021_06_11_SLU_S1,2021SLU,session_middle_num_Idea_Ownership_Attribution,0.6666666666666666
2021_06_11_SLU_S13,2021SLU,session_middle_num_Idea_Ownership_Attribution,1.0
2020_11_06_NES_S10,2020NES,session_middle_num_Information_Seeking,6.5
2021_04_23_MND_S11,2021MND,session_middle_num_Information_Seeking,7.0
2021_04_23_MND_S14,2021MND,session_middle_num_Information_Seeking,7.0
2022-04-08-MND-S8,2022MND,session_middle_num_Information_Seeking,6.666666666666667
2020_11_06_NES_S3,2020NES,session_middle_num_Integration_Practices,7.5
2021-10-08-CMC-S3,2021CMC,session_middle_num_Integration_Practices,4.166666666666667
2021_09_30_MZT_S4,2021MZT,session_middle_num_Integration_Practices,6.75
2020_11_06_NES_S4,2020NES,session_middle_num_Knowledge_Sharing,10.5
2021_04_22_MND_S6,2021MND,session_middle_num_Knowledge_Sharing,0.0
2021-11-05-NES-S7,2021NES,session_middle_num_Knowledge_Sharing,10.6
2022-04-08-MND-S2,2022MND,session_middle_num_Knowledge_Sharing,11.5
2022-04-08-MND-S3,2022MND,session_middle_num_Knowledge_Sharing,10.833333333333334
2021_10_01_MZT_S10,2021MZT,session_middle_num_Participation_Dynamics,4.6
2021-11-04-NES-S6,2021NES,session_middle_num_Participation_Dynamics,4.5
2021-11-05-NES-S10,2021NES,session_middle_num_Participation_Dynamics,5.25
2021_06_10_SLU_S4,2021SLU,session_middle_num_Participation_Dynamics,4.4
2020_11_06_NES_S3,2020NES,session_middle_num_Relational_Climate,4.0
2020_11_06_NES_S8,2020NES,session_middle_num_Relational_Climate,5.166666666666667
2021-10-08-CMC-S11,2021CMC,session_middle_num_Relational_Climate,3.3333333333333335
2021_06_11_SLU_S10,2021SLU,session_middle_num_Relational_Climate,3.5714285714285716
2022-04-08-MND-S2,2022MND,session_middle_num_Relational_Climate,6.5
2022-04-08-MND-S3,2022MND,session_middle_num_Relational_Climate,4.166666666666667
2022-04-08-MND-S8,2022MND,session_middle_num_Relational_Climate,5.0
2020_11_05_NES_S3,2020NES,session_middle_num_Role_Anticipation,0.25
2020_11_06_NES_S11,2020NES,session_middle_num_Role_Anticipation,0.2
2020_11_06_NES_S3,2020NES,session_middle_num_Role_Anticipation,0.5
2020_11_06_NES_S4,2020NES,session_middle_num_Role_Anticipation,0.25
